tweet,tweet_tokenized,tweet_translated,tweet_translated_tokenized
"En pleno luto, y a mil kilómetros de distancia, mandan a decir que es hora de construir certidumbres. Que tanta víctima es gracias a unos inútiles que han sacrificado todo en vano, por brutos.  Es verdad que la poesía todo lo puede, hasta dejar dictaduras limpias como un sol.","['pleno', 'luto', 'mil', 'kilómetros', 'distancia', 'mandan', 'decir', 'hora', 'construir', 'certidumbres', 'tanta', 'víctima', 'gracias', 'inútiles', 'sacrificado', 'vano', 'brutos', 'verdad', 'poesía', 'puede', 'dejar', 'dictaduras', 'limpias', 'sol']","In full mourning, and a thousand kilometers away, they send to say that it is time to build certainties. How much of a victim is it thanks to some useless people who have sacrificed everything in vain, as brutes. It is true that poetry can do everything, even leaving dictatorships clean as a sun.","['full', 'mourning', 'thousand', 'kilometers', 'away', 'send', 'say', 'time', 'build', 'certainties', 'much', 'victim', 'thanks', 'useless', 'people', 'sacrificed', 'everything', 'vain', 'brutes', 'true', 'poetry', 'everything', 'even', 'leaving', 'dictatorships', 'clean', 'sun']"
@Nossofabio Un pelo asustado de lo mucho que se parecen nuestras búsquedas jajajaj,"['nossofabio', 'pelo', 'asustado', 'parecen', 'búsquedas', 'jajajaj']",@Nossofabio A hair scared of how much our searches are alike hahaha,"['nossofabio', 'hair', 'scared', 'much', 'searches', 'alike', 'hahaha']"
"Nuestra mejor apuesta, tristemente, es esperar a que los herederos del trono rojo recapaciten.  Pero no pinta bien.   Tanto dólar rodando los tendrá acomodados por décadas. Ni se enteran que mueren niños en naufragios y fronteras; no hay buena señal en el Humboldt o Los Roques.","['mejor', 'apuesta', 'tristemente', 'esperar', 'herederos', 'trono', 'rojo', 'recapaciten', 'pinta', 'bien', 'dólar', 'rodando', 'acomodados', 'décadas', 'enteran', 'mueren', 'niños', 'naufragios', 'fronteras', 'buena', 'señal', 'humboldt', 'roques']","Our best bet, sadly, is to wait for the heirs to the red throne to reconsider. But it doesn't look good. So much dollar rolling will have them accommodated for decades. They don't even know that children die in shipwrecks and borders; there is no good sign in the Humboldt or Los Roques.","['best', 'bet', 'sadly', 'wait', 'heirs', 'red', 'throne', 'reconsider', 'look', 'good', 'much', 'dollar', 'rolling', 'accommodated', 'decades', 'even', 'know', 'children', 'die', 'shipwrecks', 'borders', 'good', 'sign', 'humboldt', 'los', 'roques']"
El mérito de Chávez fue lograr traer este sistema al hemisferio Occidental. Por eso lo admiran en Moscú y Beijing.  Dio con la clave: hegemonizar las Fuerzas Armadas. Les prometió escalar a las clases altas a cambio de compadrazgo. Millones en la miseria a cambio de camionetas.,"['mérito', 'chávez', 'lograr', 'traer', 'sistema', 'hemisferio', 'occidental', 'admiran', 'moscú', 'beijing', 'dio', 'clave', 'hegemonizar', 'fuerzas', 'armadas', 'prometió', 'escalar', 'clases', 'altas', 'cambio', 'compadrazgo', 'millones', 'miseria', 'cambio', 'camionetas']",Chávez's merit was to bring this system to the Western Hemisphere. That is why they admire him in Moscow and Beijing. He found the key: to hegemonize the Armed Forces. He promised to climb the upper classes in exchange for compadrazgo. Millions in misery in exchange for trucks.,"['chávez', 'merit', 'bring', 'system', 'western', 'hemisphere', 'admire', 'moscow', 'beijing', 'found', 'key', 'hegemonize', 'armed', 'forces', 'promised', 'climb', 'upper', 'classes', 'exchange', 'compadrazgo', 'millions', 'misery', 'exchange', 'trucks']"
"De hace un rato que en Venezuela dejó de haber política. Se ha vuelto inútil analizar eventos electorales, carecen de relevancia.  No es casualidad que los aliados del chavismo sean expertos en anular la voluntad popular. Aún con millones en contra, los matones siguen y seguirán.","['hace', 'rato', 'venezuela', 'dejó', 'haber', 'política', 'vuelto', 'inútil', 'analizar', 'eventos', 'electorales', 'carecen', 'relevancia', 'casualidad', 'aliados', 'chavismo', 'expertos', 'anular', 'voluntad', 'popular', 'aún', 'millones', 'matones', 'siguen', 'seguirán']","A while ago there was no politics in Venezuela. It has become useless to analyze electoral events, they lack relevance. It is no coincidence that the allies of Chavismo are experts in overriding the popular will. Even with millions against it, the bullies go on and on.","['ago', 'politics', 'venezuela', 'become', 'useless', 'analyze', 'electoral', 'events', 'lack', 'relevance', 'coincidence', 'allies', 'chavismo', 'experts', 'overriding', 'popular', 'even', 'millions', 'bullies', 'go']"
@MarioOsunaD En otros países muchos freelancers terminan trabajando fijos en empresas. Muchos lo hacen medio tiempo; solo firman contrato precisamente para SS y otros beneficios.   Eso es aquí que seguimos en el siglo XV.,"['marioosunad', 'países', 'freelancers', 'terminan', 'trabajando', 'fijos', 'empresas', 'hacen', 'medio', 'tiempo', 'solo', 'firman', 'contrato', 'precisamente', 'ss', 'beneficios', 'aquí', 'seguimos', 'siglo', 'xv']",@MarioOsunaD In other countries many freelancers end up working permanently in companies. Many do it part time; they only sign contract precisely for SS and other benefits. That is here that we continue in the 15th century.,"['marioosunad', 'countries', 'many', 'freelancers', 'end', 'working', 'permanently', 'companies', 'many', 'part', 'time', 'sign', 'contract', 'precisely', 'ss', 'benefits', 'continue', 'th', 'century']"
"@MarioOsunaD Como con todo, hay un grado de suerte. Un par de buenos clientes al principio hacen toda la diferencia.  Pero incluso con mala suerte, la remuneración suele ser mejor que en muchos sitios. Lógico, no pueden ofrecer excelentes sueldos en un país quebrado que sobrevive del comercio","['marioosunad', 'grado', 'suerte', 'par', 'buenos', 'clientes', 'principio', 'hacen', 'toda', 'diferencia', 'incluso', 'mala', 'suerte', 'remuneración', 'suele', 'ser', 'mejor', 'sitios', 'lógico', 'pueden', 'ofrecer', 'excelentes', 'sueldos', 'país', 'quebrado', 'sobrevive', 'comercio']","@MarioOsunaD As with everything, there is a degree of luck. A couple of good clients in the beginning make all the difference. But even with bad luck, the pay is usually better than in many places. Of course, they cannot offer excellent salaries in a bankrupt country that survives on trade.","['marioosunad', 'everything', 'degree', 'luck', 'couple', 'good', 'clients', 'beginning', 'make', 'difference', 'even', 'bad', 'luck', 'pay', 'usually', 'better', 'many', 'places', 'course', 'cannot', 'offer', 'excellent', 'salaries', 'bankrupt', 'country', 'survives', 'trade']"
"Ser freelancer te puede dar mil veces más estabilidad económica que cualquier empresa de acá. Los malos sueldos no son 100% su culpa, pero mientras más gente sepa que es posible seguirá huyendo todo el talento laboral.   Eso es más crítico para el futuro que cualquier ""Asamblea"".","['ser', 'freelancer', 'puede', 'dar', 'mil', 'veces', 'estabilidad', 'económica', 'cualquier', 'empresa', 'acá', 'malos', 'sueldos', 'culpa', 'mientras', 'gente', 'sepa', 'posible', 'seguirá', 'huyendo', 'talento', 'laboral', 'crítico', 'futuro', 'cualquier', 'asamblea']","Being a freelancer can give you a thousand times more financial stability than any company here. Bad salaries are not 100% your fault, but as more people know that it is possible, all work talent will continue to flee. That is more critical for the future than any ""Assembly"".","['freelancer', 'give', 'thousand', 'times', 'financial', 'stability', 'company', 'bad', 'salaries', 'fault', 'people', 'know', 'possible', 'work', 'talent', 'continue', 'flee', 'critical', 'future', 'assembly']"
"@GTAveledo Será que el fin mismo del autoritarismo es limitar el alcance del electorado, dígase de su potencial para seleccionar a sus representantes (al menos en las democracias occidentales)  ¿Quién diría que estamos más cerca de los chinos que de cualquier latinoamericano? ¡Vencieron!","['gtaveledo', 'fin', 'mismo', 'autoritarismo', 'limitar', 'alcance', 'electorado', 'dígase', 'potencial', 'seleccionar', 'representantes', 'menos', 'democracias', 'occidentales', '¿quién', 'diría', 'cerca', 'chinos', 'cualquier', 'latinoamericano', '¡vencieron']","@GTAveledo It will be that the very purpose of authoritarianism is to limit the scope of the electorate, tell yourself about its potential to select its representatives (at least in Western democracies) Who would say that we are closer to the Chinese than to any Latin American? They won!","['gtaveledo', 'purpose', 'authoritarianism', 'limit', 'scope', 'electorate', 'tell', 'potential', 'select', 'representatives', 'least', 'western', 'democracies', 'would', 'say', 'closer', 'chinese', 'latin', 'american']"
"@GTAveledo ¿Se le puede llamar al acto del domingo ""sufragio""?  Pregunta honesta; personalmente creo que adjudicarle ese título devalúa al ""voto"" (cómo ejercicio ciudadano, claro).","['gtaveledo', '¿se', 'puede', 'llamar', 'acto', 'domingo', 'sufragio', 'pregunta', 'honesta', 'personalmente', 'creo', 'adjudicarle', 'título', 'devalúa', 'voto', 'cómo', 'ejercicio', 'ciudadano', 'claro']","@GTAveledo Can you call Sunday's act ""suffrage""? Honest question; I personally believe that awarding that title devalues ​​the ""vote"" (as a citizen exercise, of course).","['gtaveledo', 'call', 'sunday', 'act', 'suffrage', 'honest', 'question', 'personally', 'believe', 'awarding', 'title', 'devalues', '\u200b\u200bthe', 'vote', 'citizen', 'exercise', 'course']"
"@Linocc Gran meme, stolen.","['linocc', 'gran', 'meme', 'stolen']","@Linocc Gran meme, stolen.","['linocc', 'gran', 'meme', 'stolen']"
Un hilo brillante que explica cómo tantos quieren justificar la degeneración absoluta de Maradona por ser bueno con un balón y venir del barrio.  Lo nocivo es coherente con lo latino. Faltan ganas de ser mejores porque hay mucho orgullo en estar roto.  Que siga el bochinche.  https://t.co/uM2HVqt7Hs,"['hilo', 'brillante', 'explica', 'cómo', 'tantos', 'quieren', 'justificar', 'degeneración', 'absoluta', 'maradona', 'ser', 'bueno', 'balón', 'venir', 'barrio', 'nocivo', 'coherente', 'latino', 'faltan', 'ganas', 'ser', 'mejores', 'orgullo', 'roto', 'siga', 'bochinche']",A brilliant thread that explains how so many want to justify the absolute degeneracy of Maradona for being good with a ball and coming from the neighborhood. The harmful is consistent with the Latin. There is no desire to be better because there is a lot of pride in being broken. Let the bochinche continue. https://t.co/uM2HVqt7Hs,"['brilliant', 'thread', 'explains', 'many', 'want', 'justify', 'absolute', 'degeneracy', 'maradona', 'good', 'ball', 'coming', 'neighborhood', 'harmful', 'consistent', 'latin', 'desire', 'better', 'lot', 'pride', 'broken', 'let', 'bochinche', 'continue']"
@somosokills  https://t.co/PNJcCFURZz,['somosokills'],@somosokills https://t.co/PNJcCFURZz,['somosokills']
"Me disculpan la falta de sensibilidad, pero estamos hablando de un tipo que bailaba en tarima con dictadores.  Para mí los compradres de los asesinos merecen el mismo desprecio. Bueno en la cancha, fuera de ella cómplice de la tortura y el hambre.  En esta cuenta hoy no hay luto.","['disculpan', 'falta', 'sensibilidad', 'hablando', 'tipo', 'bailaba', 'tarima', 'dictadores', 'compradres', 'asesinos', 'merecen', 'mismo', 'desprecio', 'bueno', 'cancha', 'cómplice', 'tortura', 'hambre', 'cuenta', 'hoy', 'luto']","I apologize for the lack of sensitivity, but we are talking about a guy who danced on stage with dictators. For me the buyers of the murderers deserve the same contempt. Well on the court, outside of it an accomplice to torture and hunger. In this account today there is no mourning.","['apologize', 'lack', 'sensitivity', 'talking', 'guy', 'danced', 'stage', 'dictators', 'buyers', 'murderers', 'deserve', 'contempt', 'well', 'court', 'outside', 'accomplice', 'torture', 'hunger', 'account', 'today', 'mourning']"
"Así reciben al Diego, momento histórico.  https://t.co/spPnydJBCk","['así', 'reciben', 'diego', 'momento', 'histórico']","This is how they receive Diego, a historic moment. https://t.co/spPnydJBCk","['receive', 'diego', 'historic', 'moment']"
#DondeEstanLos16,['dondeestanlos'],#DondeEstanLos16,['dondeestanlos']
Los abuelos se nos mueren de hambre con pensiones de medio dólar. Los niños buscan vida entre desnutrición y abandono.  A Nicolás le cantan cumpleaños en un Palacio dónde no pasa nada.  Después uno es el malo cuándo dice que va a costar perdonar la psicopatía de estos infelices.,"['abuelos', 'mueren', 'hambre', 'pensiones', 'medio', 'dólar', 'niños', 'buscan', 'vida', 'desnutrición', 'abandono', 'nicolás', 'cantan', 'cumpleaños', 'palacio', 'dónde', 'pasa', 'después', 'malo', 'cuándo', 'dice', 'va', 'costar', 'perdonar', 'psicopatía', 'infelices']",Grandparents starve us with half-dollar pensions. Children seek life between malnutrition and abandonment. Nicolás is sung birthday in a Palace where nothing happens. Then one is the bad guy when he says that it will be difficult to forgive the psychopathy of these unfortunate people.,"['grandparents', 'starve', 'us', 'half', 'dollar', 'pensions', 'children', 'seek', 'life', 'malnutrition', 'abandonment', 'nicolás', 'sung', 'birthday', 'palace', 'nothing', 'happens', 'one', 'bad', 'guy', 'says', 'difficult', 'forgive', 'psychopathy', 'unfortunate', 'people']"
@marilgarciam La duda ofende,"['marilgarciam', 'duda', 'ofende']",@marilgarciam Doubt offends,"['marilgarciam', 'doubt', 'offends']"
"@Miguel_Rivas5 Yo decía yo, ese entusiasmo por el post-punk ruso venía de algún lado.","['miguel', 'rivas', 'decía', 'entusiasmo', 'post', 'punk', 'ruso', 'venía', 'algún', 'lado']","@ Miguel_Rivas5 I used to say, that enthusiasm for Russian post-punk came from somewhere.","['miguel', 'rivas', 'used', 'say', 'enthusiasm', 'russian', 'post', 'punk', 'came', 'somewhere']"
@Naldoxx @DownloaderBot @GetVidBot,"['naldoxx', 'downloaderbot', 'getvidbot']",@Naldoxx @DownloaderBot @GetVidBot,"['naldoxx', 'downloaderbot', 'getvidbot']"
"La fortaleza de la sociedad civil está en la independencia de los partidos. No puede nutrirse de liderazgos que no representan a sus sectores.  Lo contrario la convierte en una una herramienta política contingente, lo que le resta eficacia y la despoja de su naturaleza plural.","['fortaleza', 'sociedad', 'civil', 'independencia', 'partidos', 'puede', 'nutrirse', 'liderazgos', 'representan', 'sectores', 'contrario', 'convierte', 'herramienta', 'política', 'contingente', 'resta', 'eficacia', 'despoja', 'naturaleza', 'plural']","The strength of civil society is in the independence of the parties. It cannot be nurtured by leaderships that do not represent their sectors. The opposite makes it a contingent political tool, which reduces its effectiveness and strips it of its plural nature.","['strength', 'civil', 'society', 'independence', 'parties', 'cannot', 'nurtured', 'leaderships', 'represent', 'sectors', 'opposite', 'makes', 'contingent', 'political', 'tool', 'reduces', 'effectiveness', 'strips', 'plural', 'nature']"
