tweet,tweet_tokenized,tweet_translated,tweet_translated_tokenized,neg,neu,pos,sentiment
"@SairaKBhatti Lo más terribles que no son razonables. Muchos se convirtieron en sus verdugos. Tanto criticaron la dictadura socialista de Chávez-Maduro y resultaron peores. Apuntan sin pruebas y disparan a mansalva sin companion basados en la pasión, en falsas ideas y conspiraciones. Terrible.","['sairakbhatti', 'terribles', 'razonables', 'convirtieron', 'verdugos', 'criticaron', 'dictadura', 'socialista', 'chávez', 'maduro', 'resultaron', 'peores', 'apuntan', 'pruebas', 'disparan', 'mansalva', 'companion', 'basados', 'pasión', 'falsas', 'ideas', 'conspiraciones', 'terrible']","@SairaKBhatti The most terrible things that are not reasonable. Many became her executioners. Both criticized the socialist dictatorship of Chávez-Maduro and they were worse. They aim without proof and fire without companion based on passion, misconceptions and conspiracies. Terrible.","['sairakbhatti', 'terrible', 'things', 'reasonable', 'many', 'became', 'executioners', 'criticized', 'socialist', 'dictatorship', 'chávez', 'maduro', 'worse', 'aim', 'without', 'proof', 'fire', 'without', 'companion', 'based', 'passion', 'misconceptions', 'conspiracies', 'terrible']",0.416,0.525,0.059,Neutral
@eeblancosoto @eltiempolatino ¿Cuáles son sus pruebas? Yo estuve presente reportando. Vi a la multitud irrumpir y los actos de violencia deben ser investigados. Cualquier culpable debe ser imputado. ¿En qué se basa para lanzar ese juicio? ¿Cual teoría de la conspiración ? Lo que yo digo es público y notorio.,"['eeblancosoto', 'eltiempolatino', '¿cuáles', 'pruebas', 'presente', 'reportando', 'vi', 'multitud', 'irrumpir', 'actos', 'violencia', 'deben', 'ser', 'investigados', 'cualquier', 'culpable', 'debe', 'ser', 'imputado', '¿en', 'basa', 'lanzar', 'juicio', '¿cual', 'teoría', 'conspiración', 'digo', 'público', 'notorio']",@eeblancosoto @eltiempolatino What are your tests? I was present reporting. I saw the crowd break in and acts of violence must be investigated. Any guilty must be charged. On what is it based to launch that judgment? What conspiracy theory? What I say is public and notorious.,"['eeblancosoto', 'eltiempolatino', 'tests', 'present', 'reporting', 'saw', 'crowd', 'break', 'acts', 'violence', 'must', 'investigated', 'guilty', 'must', 'charged', 'based', 'launch', 'judgment', 'conspiracy', 'theory', 'say', 'public', 'notorious']",0.455,0.545,0.0,Neutral
"En los años q’ tengo reportando en EEUU con @eltiempolatino nunca pensé q’ sería testigo de un atentado a la democracia e institucionalidad.Este evento fue propiciado por el propio presidente saliente Trump.Daños materiales,1 fallecida y 1 jornada vergonzosa para pueblo americano  https://t.co/OgDiSm1aqZ","['años', 'q’', 'reportando', 'eeuu', 'eltiempolatino', 'nunca', 'pensé', 'q’', 'testigo', 'atentado', 'democracia', 'institucionalidad', 'evento', 'propiciado', 'propio', 'presidente', 'saliente', 'trump', 'daños', 'materiales', 'fallecida', 'jornada', 'vergonzosa', 'pueblo', 'americano']","In the years that I have reported in the US with @eltiempolatino I never thought that I would witness an attack on democracy and institutionality. This event was promoted by the outgoing President Trump himself. Material damage, 1 death and 1 shameful day for the American people https://t.co/OgDiSm1aqZ","['years', 'reported', 'us', 'eltiempolatino', 'never', 'thought', 'would', 'witness', 'attack', 'democracy', 'institutionality', 'event', 'promoted', 'outgoing', 'president', 'trump', 'material', 'damage', 'death', 'shameful', 'day', 'american', 'people']",0.379,0.48,0.141,Neutral
@macoroldan Jajajajaj,"['macoroldan', 'jajajajaj']",@macoroldan Hahahaha,"['macoroldan', 'hahahaha']",0.0,1.0,0.0,Neutral
Trinidad y Tobago: la sucursal del infierno para los venezolanos  https://t.co/LsVcde3H0Z | Por @macoroldan (vía @eltiempolatino)  https://t.co/e51LtHL2XW,"['trinidad', 'tobago', 'sucursal', 'infierno', 'venezolanos', 'macoroldan', 'vía', 'eltiempolatino']",Trinidad and Tobago: the branch of hell for Venezuelans https://t.co/LsVcde3H0Z | By @macoroldan (via @eltiempolatino) https://t.co/e51LtHL2XW,"['trinidad', 'tobago', 'branch', 'hell', 'venezuelans', 'macoroldan', 'via', 'eltiempolatino']",0.397,0.603,0.0,Neutral
"Agradecido, Daniela. Abrazos.","['agradecido', 'daniela', 'abrazos']","Grateful, Daniela. Hugs.","['grateful', 'daniela', 'hugs']",0.0,0.139,0.861,Positivo
"Agradezco a la Subcomisión de Asuntos Fronterizos de la @AsambleaVE, encabezada por la diputada @gabyarellanoVE este reconocimiento por la defensa de la Libertad de Expresión en Venezuela. En mi caso, como periodista en el exilio. Aquí mi mensaje en video.  https://t.co/yZpUZ2kTdp","['agradezco', 'subcomisión', 'asuntos', 'fronterizos', 'asambleave', 'encabezada', 'diputada', 'gabyarellanove', 'reconocimiento', 'defensa', 'libertad', 'expresión', 'venezuela', 'caso', 'periodista', 'exilio', 'aquí', 'mensaje', 'video']","I am grateful to the Subcommittee on Border Affairs of @AsambleVE, headed by deputy @gabyarellanoVE, for this recognition for the defense of Freedom of Expression in Venezuela. In my case, as a journalist in exile. Here is my video message. https://t.co/yZpUZ2kTdp","['grateful', 'subcommittee', 'border', 'affairs', 'asambleve', 'headed', 'deputy', 'gabyarellanove', 'recognition', 'defense', 'freedom', 'expression', 'venezuela', 'case', 'journalist', 'exile', 'video', 'message']",0.0,0.633,0.367,Neutral
"Corte acusa a Raúl Gorrín, Claudia Díaz Guillén y Adrián Velázquez Figueroa de presunto lavado de dinero | Por Maibort Petit @maibortpetit  https://t.co/MNUQLroVeR vía @eltiempolatino  https://t.co/7ycG7VFnM1","['corte', 'acusa', 'raúl', 'gorrín', 'claudia', 'díaz', 'guillén', 'adrián', 'velázquez', 'figueroa', 'presunto', 'lavado', 'dinero', 'maibort', 'petit', 'maibortpetit', 'vía', 'eltiempolatino']","Court accuses Raúl Gorrín, Claudia Díaz Guillén and Adrián Velázquez Figueroa of alleged money laundering | By Maibort Petit @maibortpetit https://t.co/MNUQLroVeR via @eltiempolatino https://t.co/7ycG7VFnM1","['court', 'accuses', 'raúl', 'gorrín', 'claudia', 'díaz', 'guillén', 'adrián', 'velázquez', 'figueroa', 'alleged', 'money', 'laundering', 'maibort', 'petit', 'maibortpetit', 'via', 'eltiempolatino']",0.124,0.876,0.0,Neutral
Conozca cómo opera el crimen organizado en las regiones de Venezuela (I) | Por Maibort Petit @maibortpetit  https://t.co/AA8KlC1RAo vía @eltiempolatino  https://t.co/2oOULo2sOi,"['conozca', 'cómo', 'opera', 'crimen', 'organizado', 'regiones', 'venezuela', 'maibort', 'petit', 'maibortpetit', 'vía', 'eltiempolatino']",Learn how organized crime operates in the regions of Venezuela (I) | By Maibort Petit @maibortpetit https://t.co/AA8KlC1RAo via @eltiempolatino https://t.co/2oOULo2sOi,"['learn', 'organized', 'crime', 'operates', 'regions', 'venezuela', 'maibort', 'petit', 'maibortpetit', 'via', 'eltiempolatino']",0.259,0.741,0.0,Neutral
PDVSA incrementó exportaciones manipulando la información de los buques cargadores | Por Maibort Petit @maibortpetit  https://t.co/uV1YWnEbUf vía @eltiempolatino  https://t.co/PEKSIPgtMh,"['pdvsa', 'incrementó', 'exportaciones', 'manipulando', 'información', 'buques', 'cargadores', 'maibort', 'petit', 'maibortpetit', 'vía', 'eltiempolatino']",PDVSA increased exports by manipulating information from cargo ships | By Maibort Petit @maibortpetit https://t.co/uV1YWnEbUf via @eltiempolatino https://t.co/PEKSIPgtMh,"['pdvsa', 'increased', 'exports', 'manipulating', 'information', 'cargo', 'ships', 'maibort', 'petit', 'maibortpetit', 'via', 'eltiempolatino']",0.171,0.685,0.144,Neutral
@nanutria Cuéntame .. ¿y con eso cómo te sientes ? 😂,"['nanutria', 'cuéntame', '¿y', 'cómo', 'sientes']",@nanutria Tell me ... and with that how do you feel? 😂,"['nanutria', 'tell', 'feel']",0.0,1.0,0.0,Neutral
OJO. Haciendo seguimiento a esto. Importante para la soberanía venezolana.,"['ojo', 'haciendo', 'seguimiento', 'importante', 'soberanía', 'venezolana']",EYE. Following up on this. Important for the Venezuelan sovereignty.,"['eye', 'following', 'important', 'venezuelan', 'sovereignty']",0.0,0.69,0.31,Neutral
#Atención CPI considera razonable creer que se cometieron crímenes de lesa humanidad en Venezuela  | Lee más en @eltiempolatino   https://t.co/HmpGAoAqK8,"['atención', 'cpi', 'considera', 'razonable', 'creer', 'cometieron', 'crímenes', 'lesa', 'humanidad', 'venezuela', 'lee', 'eltiempolatino']",# Attention ICC considers it reasonable to believe that crimes against humanity were committed in Venezuela | Read more at @eltiempolatino https://t.co/HmpGAoAqK8,"['attention', 'icc', 'considers', 'reasonable', 'believe', 'crimes', 'humanity', 'committed', 'venezuela', 'read', 'eltiempolatino']",0.0,0.826,0.174,Neutral
"Lamento profundamente cómo venezolano, como exiliado y ser humano esta tragedia en Güiria. Que no se les olviden los culpables: Hugo Chávez (el origen), Maduro y su régimen castro-comunista asesino y criminal. Tendrán que rendir cuentas (los que están vivos). No serán eternos.","['lamento', 'profundamente', 'cómo', 'venezolano', 'exiliado', 'ser', 'humano', 'tragedia', 'güiria', 'olviden', 'culpables', 'hugo', 'chávez', 'origen', 'maduro', 'régimen', 'castro', 'comunista', 'asesino', 'criminal', 'rendir', 'cuentas', 'vivos', 'eternos']","I deeply regret how Venezuelan, as exile and human being this tragedy in Güiria. Do not forget the culprits: Hugo Chávez (the origin), Maduro and his murderous and criminal Castro-communist regime. They will be held accountable (those who are alive). They will not be eternal.","['deeply', 'regret', 'venezuelan', 'exile', 'human', 'tragedy', 'güiria', 'forget', 'culprits', 'hugo', 'chávez', 'origin', 'maduro', 'murderous', 'criminal', 'castro', 'communist', 'regime', 'held', 'accountable', 'alive', 'eternal']",0.477,0.45,0.073,Negativo
👏🏻🙏🏻Hoy se escribe un día histórico en la historia de la humanidad y #EEUU. La vacuna de @pfizer contra el COVID-19 empieza a distribuirse en territorio estadounidense.  Se acerca el final de esta pesadilla. #pandemia #vacuna  #coronavirus #covid_19   Video: The New York Times  https://t.co/4ZWKiGQZI7,"['👏🏻🙏🏻hoy', 'escribe', 'día', 'histórico', 'historia', 'humanidad', 'eeuu', 'vacuna', 'pfizer', 'covid', 'empieza', 'distribuirse', 'territorio', 'estadounidense', 'acerca', 'final', 'pesadilla', 'pandemia', 'vacuna', 'coronavirus', 'covid', 'video', 'the', 'new', 'york', 'times']",👏🏻🙏🏻Today a historic day is written in the history of humanity and #EEUU. @Pfizer's vaccine against COVID-19 begins to be distributed in the United States. The end of this nightmare is near. #pandemic #vaccine #coronavirus # covid_19 Video: The New York Times https://t.co/4ZWKiGQZI7,"['👏🏻🙏🏻today', 'historic', 'day', 'written', 'history', 'humanity', 'eeuu', 'pfizer', 'vaccine', 'covid', 'begins', 'distributed', 'united', 'states', 'end', 'nightmare', 'near', 'pandemic', 'vaccine', 'coronavirus', 'covid', 'video', 'new', 'york', 'times']",0.0,0.924,0.076,Neutral
@JuaneSencE  https://t.co/GepfT38Biq #ConsultaPopular,"['juanesence', 'consultapopular']",@JuaneSencE https://t.co/GepfT38Biq #ConsultaPopular,"['juanesence', 'consultapopular']",0.0,1.0,0.0,Neutral
"Usuarios reportan error del sistema al votar en línea por la #ConsultaPopularXVzla / Me pasó a mí. Al llenar el formulario y subir ID, luego de responder preguntas no permite enviar. #12Dic  #HoyTodosALaConsultaPopular  https://t.co/kSUuhTOoNp","['usuarios', 'reportan', 'error', 'sistema', 'votar', 'línea', 'consultapopularxvzla', 'pasó', 'llenar', 'formulario', 'subir', 'id', 'luego', 'responder', 'preguntas', 'permite', 'enviar', 'dic', 'hoytodosalaconsultapopular']","Users report system error when voting online for #ConsultaPopularXVzla / It happened to me. When filling out the form and uploading ID, after answering questions it does not allow to send. # 12Dec #HoyTodosALaConsultaPopular https://t.co/kSUuhTOoNp","['users', 'report', 'system', 'error', 'voting', 'online', 'consultapopularxvzla', 'happened', 'filling', 'form', 'uploading', 'id', 'answering', 'questions', 'allow', 'send', 'dec', 'hoytodosalaconsultapopular']",0.131,0.777,0.092,Neutral
@kamila_tomaglis @eltiempolatino 😂 Fake tu comentario. 🤦🏻‍♂️Reír para no llorar con estos “tuiteros” mal informados.,"['kamila', 'tomaglis', 'eltiempolatino', 'fake', 'comentario', '🤦🏻\u200d♂️reír', 'llorar', 'tuiteros”', 'mal', 'informados']",@kamila_tomaglis @eltiempolatino 😂 Fake your comment. 🤦🏻‍♂️ Laugh so as not to cry with these misinformed “tweeters”.,"['kamila', 'tomaglis', 'eltiempolatino', 'fake', 'comment', '🤦🏻\u200d♂️', 'laugh', 'cry', 'misinformed', 'tweeters”']",0.346,0.512,0.142,Neutral
"#SERVICIOPÚBLICO Se necesita #URGENTE para familiar con COVID-19 en Barinas: N-acetilcisteina sobre o amp 600 mg. Cualquier info para compra o donación llamar 58 414 5681940 &amp; 58 424 5713523 (Abstenerse estafadores, no se enviará $ sin garantía entrega o establecimiento formal)  https://t.co/keoKLpvZ1O","['serviciopúblico', 'necesita', 'urgente', 'familiar', 'covid', 'barinas', 'acetilcisteina', 'amp', 'mg', 'cualquier', 'info', 'compra', 'donación', 'llamar', 'amp', 'abstenerse', 'estafadores', 'enviará', 'garantía', 'entrega', 'establecimiento', 'formal']","# PUBLIC SERVICE #URGENT is needed for a family member with COVID-19 in Barinas: N-acetylcysteine ​​on o amp 600 mg. Any info for purchase or donation call 58 414 5681940 & amp; 58 424 5713523 (Refrain from scammers, $ will not be sent without guarantee delivery or formal establishment) https://t.co/keoKLpvZ1O","['public', 'service', 'urgent', 'needed', 'family', 'member', 'covid', 'barinas', 'acetylcysteine', '\u200b\u200bon', 'amp', 'mg', 'info', 'purchase', 'donation', 'call', 'amp', 'refrain', 'scammers', 'sent', 'without', 'guarantee', 'delivery', 'formal', 'establishment']",0.066,0.867,0.068,Neutral
"En @UnityHealthCare Upper Cardozo #WashingtonDC solo están aceptando 30 personas para pruebas de #Covid19 antes de 8 am. El trato que están dando a pacientes no es el digno. Esta mañana me recibieron con gritos, de forma inapropiada. Específicamente la empleada  Keisha.  https://t.co/RePCVrIurn","['unityhealthcare', 'upper', 'cardozo', 'washingtondc', 'solo', 'aceptando', 'personas', 'pruebas', 'covid', 'am', 'trato', 'dando', 'pacientes', 'digno', 'mañana', 'recibieron', 'gritos', 'forma', 'inapropiada', 'específicamente', 'empleada', 'keisha']","At @UnityHealthCare Upper Cardozo #WashingtonDC they are only accepting 30 people for # Covid19 testing before 8 am. The treatment they are giving patients is not decent. This morning I was greeted with shouts, inappropriately. Specifically the employee Keisha. https://t.co/RePCVrIurn","['unityhealthcare', 'upper', 'cardozo', 'washingtondc', 'accepting', 'people', 'covid', 'testing', 'treatment', 'giving', 'patients', 'decent', 'morning', 'greeted', 'shouts', 'inappropriately', 'specifically', 'employee', 'keisha']",0.0,0.693,0.307,Neutral
EE.UU. y gobierno de Guaidó trabajarán en conjunto para poner freno al trasbordo de droga desde Venezuela  https://t.co/ZYS7b1a1YA | vía @eltiempolatino  https://t.co/rvcg9Dhqz0,"['ee', 'uu', 'gobierno', 'guaidó', 'trabajarán', 'conjunto', 'poner', 'freno', 'trasbordo', 'droga', 'venezuela', 'vía', 'eltiempolatino']",The US and the Guaidó government will work together to stop the transshipment of drugs from Venezuela https://t.co/ZYS7b1a1YA | via @eltiempolatino https://t.co/rvcg9Dhqz0,"['us', 'guaidó', 'government', 'work', 'together', 'stop', 'transshipment', 'drugs', 'venezuela', 'via', 'eltiempolatino']",0.18,0.82,0.0,Neutral
