,tweet,tweet_translated,tweet_cleaned,tweet_tokenized
204,"66,4% de vzlanos cree que Estados Unidos debe levantar la prohibición de importar diésel a Venezuela desde otros países, pues no cumple su objetivo de presionar al gobierno pero si amplifica la crisis severa que vive la población y amenaza la destrucción del aparato productivo.","66.4% of VZLANOS believes that the United States must raise a ban on diesel to Venezuela from other countries, since it does not fulfill its objective of pressuring the government but it amplifies the severe crisis that the population lives and threatens the destruction of the productive apparatus.", de vzlanos cree que estados unidos debe levantar la prohibición de importar diésel a venezuela desde otros países pues no cumple su objetivo de presionar al gobierno pero si amplifica la crisis severa que vive la población y amenaza la destrucción del aparato productivo ,"['de', 'vzlanos', 'cree', 'que', 'estados', 'unidos', 'debe', 'levantar', 'la', 'prohibición', 'de', 'importar', 'diésel', 'venezuela', 'desde', 'otros', 'países', 'pues', 'no', 'cumple', 'su', 'objetivo', 'de', 'presionar', 'al', 'gobierno', 'pero', 'si', 'amplifica', 'la', 'crisis', 'severa', 'que', 'vive', 'la', 'población', 'amenaza', 'la', 'destrucción', 'del', 'aparato', 'productivo']"
205,"61% de vzlanos indica que la prohibición de importación de diésel a través del intercambio por petróleo ha creado o corre el riesgo de crear un mercado negro de diésel que genera sobre costos e ineficiencias dramáticas para consumidores, distribuciónn  y producción de bienes.","61% of Vzlans indicates that the import of importation of diesel through oil exchange has created or runs the risk of creating a black market of diesel that generates dramatic costs and inefficiencies for consumers, distribution and production of goods.", de vzlanos indica que la prohibición de importación de diésel a través del intercambio por petróleo ha creado o corre el riesgo de crear un mercado negro de diésel que genera sobre costos e ineficiencias dramáticas para consumidores distribuciónn y producción de bienes ,"['de', 'vzlanos', 'indica', 'que', 'la', 'prohibición', 'de', 'importación', 'de', 'diésel', 'través', 'del', 'intercambio', 'por', 'petróleo', 'ha', 'creado', 'corre', 'el', 'riesgo', 'de', 'crear', 'un', 'mercado', 'negro', 'de', 'diésel', 'que', 'genera', 'sobre', 'costos', 'ineficiencias', 'dramáticas', 'para', 'consumidores', 'distribuciónn', 'producción', 'de', 'bienes']"
206,"72,8%  por ciento de los venezolanos creen que la sanción al diésel, prohibiendo su intercambio por petróleo no ha producido ningun cambio político en el país, mientras que 69,4% indica que si ha generado escasez para el transporte de alimentos, medicinas y otros bienes básicos.","72.8% percent of Venezuelans believe that diesel sanction, prohibiting their oil exchange has not produced any political change in the country, while 69.4% indicate that if it has generated shortage for food transport, medicinesand other basic goods.", por ciento de los venezolanos creen que la sanción al diésel prohibiendo su intercambio por petróleo no ha producido ningun cambio político en el país mientras que indica que si ha generado escasez para el transporte de alimentos medicinas y otros bienes básicos ,"['por', 'ciento', 'de', 'los', 'venezolanos', 'creen', 'que', 'la', 'sanción', 'al', 'diésel', 'prohibiendo', 'su', 'intercambio', 'por', 'petróleo', 'no', 'ha', 'producido', 'ningun', 'cambio', 'político', 'en', 'el', 'país', 'mientras', 'que', 'indica', 'que', 'si', 'ha', 'generado', 'escasez', 'para', 'el', 'transporte', 'de', 'alimentos', 'medicinas', 'otros', 'bienes', 'básicos']"
207,"Porque si lo quieren politizar, más allá de lo éticamente inadecuado que sería jugar con la comida, salud, energía, y trabajó de la gente, temo que incluso en lo político la estrategia sería negativa, pues 68% rechaza las sanciones al diésel y creen que afecta su vida y no al gob","Because if they want to politicize it, beyond the ethically inadequate it would be to play with food, health, energy, and worked from people, I fear that even politically the strategy would be negative, because 68% rejects diesel sanctions and believethat affects your life and not the gob",porque si lo quieren politizar más allá de lo éticamente inadecuado que sería jugar con la comida salud energía y trabajó de la gente temo que incluso en lo político la estrategia sería negativa pues rechaza las sanciones al diésel y creen que afecta su vida y no al gob,"['porque', 'si', 'lo', 'quieren', 'politizar', 'más', 'allá', 'de', 'lo', 'éticamente', 'inadecuado', 'que', 'sería', 'jugar', 'con', 'la', 'comida', 'salud', 'energía', 'trabajó', 'de', 'la', 'gente', 'temo', 'que', 'incluso', 'en', 'lo', 'político', 'la', 'estrategia', 'sería', 'negativa', 'pues', 'rechaza', 'las', 'sanciones', 'al', 'diésel', 'creen', 'que', 'afecta', 'su', 'vida', 'no', 'al', 'gob']"
208,"Podemos seguir indefinidamente mostrando la preocupación y desesperación de un país completo que está sufriendo en carne propia la crisis del combustible más importante para su abastecimiento de productos básicos, salud, energía y agua. ¿De verdad se puede politizar este proceso?","We can continue indefinitely showing the concern and despair of a complete country that is suffering in its own flesh the most important fuel crisis for its supply of basic products, health, energy and water.Can this process really be politicized?",podemos seguir indefinidamente mostrando la preocupación y desesperación de un país completo que está sufriendo en carne propia la crisis del combustible más importante para su abastecimiento de productos básicos salud energía y agua de verdad se puede politizar este proceso ,"['podemos', 'seguir', 'indefinidamente', 'mostrando', 'la', 'preocupación', 'desesperación', 'de', 'un', 'país', 'completo', 'que', 'está', 'sufriendo', 'en', 'carne', 'propia', 'la', 'crisis', 'del', 'combustible', 'más', 'importante', 'para', 'su', 'abastecimiento', 'de', 'productos', 'básicos', 'salud', 'energía', 'agua', '¿de', 'verdad', 'se', 'puede', 'politizar', 'este', 'proceso']"
209,¿O a lo mejor hay que oír la declaración del sector transporte amenazando la paralización total de sus actividades como protesta a la escasez severa de diésel y a la manipulación de precios y asignación de cuotas?  https://t.co/KaYw881Z22,Or maybe you have to hear the declaration of the transport sector threatening the total paralysis of its activities as protest to the severe shortage of diesel and the manipulation of prices and allocation of quotas?https://t.co/kayw881z22., o a lo mejor hay que oír la declaración del sector transporte amenazando la paralización total de sus actividades como protesta a la escasez severa de diésel y a la manipulación de precios y asignación de cuotas ,"['¿o', 'lo', 'mejor', 'hay', 'que', 'oír', 'la', 'declaración', 'del', 'sector', 'transporte', 'amenazando', 'la', 'paralización', 'total', 'de', 'sus', 'actividades', 'como', 'protesta', 'la', 'escasez', 'severa', 'de', 'diésel', 'la', 'manipulación', 'de', 'precios', 'asignación', 'de', 'cuotas']"
210,Pero también podríamos oír a los pescadores indicar que la escasez de diésel es uno de los motivos principales de la destrucción de su sector  https://t.co/BRhEXVjtW8,But we could also hear the fishermen indicate that the shortage of diesel is one of the main reasons for the destruction of its sector https://t.co/brhexvjtw8,pero también podríamos oír a los pescadores indicar que la escasez de diésel es uno de los motivos principales de la destrucción de su sector ,"['pero', 'también', 'podríamos', 'oír', 'los', 'pescadores', 'indicar', 'que', 'la', 'escasez', 'de', 'diésel', 'es', 'uno', 'de', 'los', 'motivos', 'principales', 'de', 'la', 'destrucción', 'de', 'su', 'sector']"
211,O quizás necesitamos oír a la Asociación de Agricultura Familiar compartiendo su miedo de quedarse en cero frente a la escasez evidente de diésel  https://t.co/P1vcVweec4,Or maybe we need to hear the Association of Family Agriculture by sharing your fear of staying at zero in front of the evident shortage of diesel https://t.co/p1vcvweec4,o quizás necesitamos oír a la asociación de agricultura familiar compartiendo su miedo de quedarse en cero frente a la escasez evidente de diésel ,"['quizás', 'necesitamos', 'oír', 'la', 'asociación', 'de', 'agricultura', 'familiar', 'compartiendo', 'su', 'miedo', 'de', 'quedarse', 'en', 'cero', 'frente', 'la', 'escasez', 'evidente', 'de', 'diésel']"
212,"Pero si no es suficiente para entender la crisis de abastecimiento de diésel que vivimos, veamos la posición del sector agrícola, que advierte que pueden perderse el 80% de las cosechas:  https://t.co/eu926OTWFL","But if it is not enough to understand the Diesel supply crisis that we live, let's see the position of the agricultural sector, which warns that 80% of the crops can be lost: https://t.co/eu926otwfl",pero si no es suficiente para entender la crisis de abastecimiento de diésel que vivimos veamos la posición del sector agrícola que advierte que pueden perderse el de las cosechas ,"['pero', 'si', 'no', 'es', 'suficiente', 'para', 'entender', 'la', 'crisis', 'de', 'abastecimiento', 'de', 'diésel', 'que', 'vivimos', 'veamos', 'la', 'posición', 'del', 'sector', 'agrícola', 'que', 'advierte', 'que', 'pueden', 'perderse', 'el', 'de', 'las', 'cosechas']"
213,"Si revisamos las declaraciones de los principales sectores productivos nacionales, podremos entender la situación desesperada en que se encuentran y el riesgo brutal para el abastecimiento nacional. Dejemos que lo diga, por ejemplo, el sector industrial:  https://t.co/uDP2ojKoO9","If we review the declarations of the main national productive sectors, we can understand the desperate situation in which they are and the brutal risk for national supply.Let us say, for example, the industrial sector: https://t.co/udp2ojkoo9",si revisamos las declaraciones de los principales sectores productivos nacionales podremos entender la situación desesperada en que se encuentran y el riesgo brutal para el abastecimiento nacional dejemos que lo diga por ejemplo el sector industrial ,"['si', 'revisamos', 'las', 'declaraciones', 'de', 'los', 'principales', 'sectores', 'productivos', 'nacionales', 'podremos', 'entender', 'la', 'situación', 'desesperada', 'en', 'que', 'se', 'encuentran', 'el', 'riesgo', 'brutal', 'para', 'el', 'abastecimiento', 'nacional', 'dejemos', 'que', 'lo', 'diga', 'por', 'ejemplo', 'el', 'sector', 'industrial']"
214,"La crisis de abastecimiento de Diésel en Vzla no se puede resolver con datos simples y opiniones con sesgos políticos.  Está a la vista y pone en grave riesgo a la población, al abastecimiento de alimentos, medicinas y otro es bienes escenciales y a la producción eléctrica y agua","The Diesel supply crisis in VZLA can not be resolved with simple data and opinions with political biases.Is in sight and puts in serious risk the population, food supply, medicines and other is essential goods and electricity and water production",la crisis de abastecimiento de diésel en vzla no se puede resolver con datos simples y opiniones con sesgos políticos está a la vista y pone en grave riesgo a la población al abastecimiento de alimentos medicinas y otro es bienes escenciales y a la producción eléctrica y agua,"['la', 'crisis', 'de', 'abastecimiento', 'de', 'diésel', 'en', 'vzla', 'no', 'se', 'puede', 'resolver', 'con', 'datos', 'simples', 'opiniones', 'con', 'sesgos', 'políticos', 'está', 'la', 'vista', 'pone', 'en', 'grave', 'riesgo', 'la', 'población', 'al', 'abastecimiento', 'de', 'alimentos', 'medicinas', 'otro', 'es', 'bienes', 'escenciales', 'la', 'producción', 'eléctrica', 'agua']"
215,Un gusto siempre compartir con el sector empresarial y en este caso además con los queridos amigos de Fedecamaras Zulia y con dos cotertulios de ultra lujo: @rafaelarraiz y @RicardoCusanno  Cuando voy pa’ Maracaibo...,A pleasure always share with the business sector and in this case also with the dear friends of Fedecamaras Zulia and with two Cotertulios de Ultra Luxury: @rafaelaraiz and @ricardocusanno when I go to 'maracaibo ...,un gusto siempre compartir con el sector empresarial y en este caso además con los queridos amigos de fedecamaras zulia y con dos cotertulios de ultra lujo rafaelarraiz y ricardocusanno cuando voy pa’ maracaibo ,"['un', 'gusto', 'siempre', 'compartir', 'con', 'el', 'sector', 'empresarial', 'en', 'este', 'caso', 'además', 'con', 'los', 'queridos', 'amigos', 'de', 'fedecamaras', 'zulia', 'con', 'dos', 'cotertulios', 'de', 'ultra', 'lujo', 'rafaelarraiz', 'ricardocusanno', 'cuando', 'voy', 'pa’', 'maracaibo']"
